Name,Address,Closed bucket,Distance,Latitude,Longitude
Viet Huong Cafe,"1300 Finch Ave W, Toronto ON M3J 3K2",LikelyOpen,974,43.76073963892478,-79.5000273116394
Red Nile Cafe & Hookah Lounge,"1290 Finch Ave W, Toronto ON M3J 3K3",LikelyOpen,974,43.76073963892478,-79.5000273116394
J's Bar & Restaurant,"1290 Finch Ave W (Tangiers Road), North York ON M3J 3K3",LikelyOpen,985,43.76073963892478,-79.5000273116394
Pizza Studio,"105 the Pond Rd, Toronto ON M3J 0K9",LikelyOpen,997,43.76073963892478,-79.5000273116394
Afro Spice,"45 Four Winds Dr, North York ON M3J 1K7",LikelyOpen,288,43.76073963892478,-79.5000273116394
The Greek,"3 Four Winds Dr, North York ON M3J 1K7",Unsure,569,43.76073963892478,-79.5000273116394
Taco Bell,"3929 Keele St, North York ON M3J 1N6",Unsure,799,43.76073963892478,-79.5000273116394
Sunrise Caribbean Restaurant,"1300 Finch Ave W, North York ON M3J 3K2",LikelyOpen,819,43.76073963892478,-79.5000273116394
Panchita’s Kitchen and Bakery,"1300 Finch Ave W, North York ON M3J 3K2",LikelyOpen,926,43.76073963892478,-79.5000273116394
Café Pamenar,"307 Augusta Ave (Btwn Oxford St & College St), Toronto ON M5T 2M2",VeryLikelyOpen,499,43.6568254,-79.3966159
FIKA Cafe,"28 Kensington Ave, Toronto ON M5T 2J9",VeryLikelyOpen,473,43.6568254,-79.3966159
The Library Specialty Coffee,"281 Dundas St W (St Patrick And Dundas St W), Toronto ON M5T 1G1",LikelyOpen,541,43.6568254,-79.3966159
El Rey Mezcal Bar,"2A Kensington Ave (at Dundas Ave W), Toronto ON M5T 2J7",LikelyOpen,528,43.6568254,-79.3966159
Ozzy's Burgers,"66 Nassau St (Augusta and Nassau), Toronto ON M5T 1M5",LikelyOpen,508,43.6568254,-79.3966159
Grey Gardens,"199 Augusta Ave, Toronto ON M5T 2L4",VeryLikelyOpen,519,43.6568254,-79.3966159
Dumpling House Restaurant,"328 Spadina Ave (at Glenbaillie Pl), Toronto ON M5T 2E7",VeryLikelyOpen,364,43.6568254,-79.3966159
Pizza Fresca,"302 College St (at Robert St), Toronto ON M5T 1R9",LikelyOpen,427,43.6568254,-79.3966159
Mother's Dumplings,"421 Spadina Ave (btwn College & Cecil St.), Toronto ON M5T 2G6",VeryLikelyOpen,238,43.6568254,-79.3966159
Sin and Redemption,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",LikelyOpen,460,43.6568254,-79.3966159
Rasa,"196 Robert St, Toronto ON M5S 2K7",LikelyOpen,886,43.6568254,-79.3966159
Wanda's Pie in the Sky,"287 Augusta Ave (Oxford St), Toronto ON M5T 2M2",VeryLikelyOpen,489,43.6568254,-79.3966159
Manic Coffee,"426 College St (at Bathurst), Toronto ON M5T 1T3",VeryLikelyOpen,837,43.6568254,-79.3966159
Ramen Isshin,"421 College St (at Bathurst St), Toronto ON M5T 1T1",LikelyOpen,831,43.6568254,-79.3966159
Manpuku まんぷく,"at Dundas St. W., Toronto ON",VeryLikelyOpen,600,43.6568254,-79.3966159
Dark Horse Espresso Bar,"215 Spadina Ave (at Sullivan St.), Toronto ON M5T 2C7",VeryLikelyOpen,696,43.6568254,-79.3966159
Maker Pizza,"55A Cameron St, Toronto ON M5T 2H1",LikelyOpen,743,43.6568254,-79.3966159
Banh Mi Boys,"392 Queen St W, Toronto ON M5V 2A6",VeryLikelyOpen,908,43.6568254,-79.3966159
Prenup Pub,"191 College St (Henry St), Toronto ON M5T 1P9",VeryLikelyOpen,270,43.6568254,-79.3966159
El Trompo,"277 Augusta Ave (at Oxford St), Toronto ON M5T 2M1",LikelyOpen,490,43.6568254,-79.3966159
Icha Tea,"235 Spadina Ave, Toronto ON M5T 2E2",LikelyOpen,617,43.6568254,-79.3966159
HotBlack Coffee,"245 Queen St W (at St Patrick St), Toronto ON M5V 1Z4",LikelyOpen,961,43.6568254,-79.3966159
Jimmy's Coffee,"84 Gerrard St W (Gerrard & LaPlante), Toronto ON M5G 1J5",LikelyOpen,902,43.6568254,-79.3966159
Dim Sum King,"421 Dundas St W, Toronto ON M5T 2W4",VeryLikelyOpen,381,43.6568254,-79.3966159
Handlebar,"159 Augusta Ave (Dundas), Toronto ON M5T 2L4",VeryLikelyOpen,576,43.6568254,-79.3966159
Buddha's Vegetarian Foods,"666 Dundas St W (Bathurst St.), Toronto ON M5T 1H9",LikelyOpen,767,43.6568254,-79.3966159
Drom Taberna,"458 Queen St W, Toronto ON M5V 2A8",VeryLikelyOpen,975,43.6568254,-79.3966159
Sneaky Dee's,"431 College St (at Bathurst St), Toronto ON M5T 1T1",VeryLikelyOpen,869,43.6568254,-79.3966159
Koh Lipe Thai Kitchen,"35 Baldwin St, Toronto ON M5T 1L1",VeryLikelyOpen,287,43.6568254,-79.3966159
Juicy Dumpling,"280 Spadina Ave, Toronto ON M5T 3A5",VeryLikelyOpen,480,43.6568254,-79.3966159
Cloak & Dagger Irish Pub,"394 College St (btw Borden & Croft), Toronto ON M5T 1S7",LikelyOpen,727,43.6568254,-79.3966159
Raku,"456 Queen St W (at Augusta Ave), Toronto ON M5V 2A8",VeryLikelyOpen,978,43.6568254,-79.3966159
Tim Hortons,"70 Gerrard St W (Bay St), Toronto ON M5G 1J5",VeryLikelyOpen,944,43.6568254,-79.3966159
Ikkousha Ramen Toronto,"249 Queen St W (Queen/University), Toronto ON M5V 1Z4",VeryLikelyOpen,962,43.6568254,-79.3966159
Planta,"180 Queen St W, Toronto ON M5V 3X3",VeryLikelyOpen,964,43.6568254,-79.3966159
House of Gourmet,"484 Dundas St W (at Spadina Ave), Toronto ON M5T 1G9",VeryLikelyOpen,397,43.6568254,-79.3966159
Gyubee Japanese Grill,"157 Dundas St W, Toronto ON M5E 1B4",VeryLikelyOpen,889,43.6568254,-79.3966159
Nando's Peri-Peri,"832 Bay St (Grenville St), Toronto ON M5S 1Z6",VeryLikelyOpen,986,43.6568254,-79.3966159
Grossman's Tavern,"379 Spadina Ave (at Cecil St), Toronto ON M5T 2G3",LikelyOpen,227,43.6568254,-79.3966159
Mercatto,"101 College St, Toronto ON M5G 1L7",LikelyOpen,821,43.6568254,-79.3966159
R&D,"241 Spadina Ave, Toronto ON M5T 2E2",LikelyOpen,605,43.6568254,-79.3966159
The Village Idiot Pub,"126 Mc Caul St (at Dundas St. W), Toronto ON M5T 1W2",VeryLikelyOpen,483,43.6568254,-79.3966159
Kos Restaurant,"61 Bellevue Ave (Nassau Street), Toronto ON M5T 2N5",LikelyOpen,577,43.6568254,-79.3966159
A&W Restaurant,"372 Queen St E, Toronto ON M5A 1T1",LikelyOpen,867,43.6568254,-79.3966159
Mashion Bakery,"345 Spadina Ave (at Baldwin St.), Toronto ON M5T 2G3",LikelyOpen,235,43.6568254,-79.3966159
Friar & Firkin,"160 John St (at Queen St.), Toronto ON M5V 2E5",VeryLikelyOpen,933,43.6568254,-79.3966159
Xe Lua Restaurant,"254 Spadina Ave (at Cameron St.), Toronto ON M5T 2C2",LikelyOpen,570,43.6568254,-79.3966159
Yin Ji Chang Fen,"369 Spadina Ave, Toronto ON M5T 2G3",LikelyOpen,213,43.6568254,-79.3966159
Freeplay,"300 College St, Toronto ON M5T 1R9",VeryLikelyOpen,432,43.6568254,-79.3966159
Sunnys Chinese,"60 Kensington Ave (Baldwin), Toronto ON M5T 2K1",VeryLikelyOpen,443,43.6568254,-79.3966159
Absinthe Pub and Coffee Shop,"4700 Keele St (Keele and Steeles), Toronto ON M3J 1P3",LikelyOpen,270,43.7741,-79.5005
Bamiyan Kabob,"4205 Keele St, Toronto ON M3J 3T8",LikelyOpen,677,43.7741,-79.5005
Thai Express,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,165,43.7741,-79.5005
Hero Certified Burgers,"4700 Keele St (In York Lanes Shopping Centre), Toronto ON M3J 1P3",LikelyOpen,105,43.7741,-79.5005
Falafel Hut Village,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,157,43.7741,-79.5005
Subway,"105 the Pond Rd, North York ON M3J 0K9",VeryLikelyOpen,468,43.7741,-79.5005
La Prep,"4700 Keele St (York University), Toronto ON M3J 1P3",LikelyOpen,111,43.7741,-79.5005
Sakura Japanese Restaurant,"4700 Keele St (York Lanes), Toronto ON M3J 1P3",LikelyOpen,98,43.7741,-79.5005
Cucinetta,"4700 Keele St (at York University), Toronto ON M3J 1P3",LikelyOpen,84,43.7741,-79.5005
Berries & Blooms,"4700 Keele St, North York ON M3J 1P3",LikelyOpen,87,43.7741,-79.5005
Shopsys Sports Grill,"4700 Keele St (York Lanes, CRU2 (York University)), Toronto ON M3J 1P3",LikelyOpen,97,43.7741,-79.5005
Qoola,"4700 Keele St (York University), Toronto ON M3J 1P3",LikelyOpen,123,43.7741,-79.5005
Popeye's Louisiana Kitchen,"9 Vanier Lane (In York Lanes Shopping Centre), North York ON M3J 1P3",VeryLikelyOpen,174,43.7741,-79.5005
Mac's Sushi,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,165,43.7741,-79.5005
Gino's Pizza,"4700 Keele St, Vaughan ON M3J 1P3",LikelyOpen,165,43.7741,-79.5005
La Plap U,"4700 Keele St, North York ON M3J 1P3",LikelyOpen,165,43.7741,-79.5005
Indian Flavour,"4700 Keele St (York Lanes Mall), Toronto ON M3J 1P3",LikelyOpen,80,43.7741,-79.5005
Tim Hortons,"4211 Keele St (at Canarctic Dr.), North York ON M3J 3T8",VeryLikelyOpen,585,43.7741,-79.5005
Jimmy the Greek,"4700 Keele St, North York ON M3J 1P3",LikelyOpen,188,43.7741,-79.5005
Islands Caribbean Restaurant,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,189,43.7741,-79.5005
The Dirty Bird Chicken and Waffles,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,202,43.7741,-79.5005
Country Style Kosher Deli,"4700 Keele St, Toronto ON M3J 1P3",LikelyOpen,281,43.7741,-79.5005
Freshii,"4700 Keele St (in York University), Toronto ON M3J 1P3",LikelyOpen,380,43.7741,-79.5005
Michaelangelo's,"4700 Keele St (Pond road and atkinson), Toronto ON M3J 1P3",LikelyOpen,384,43.7741,-79.5005
Me Va Me Kitchen Express,"95 the Pond Rd (Haynes), Toronto ON M3J 0L1",LikelyOpen,412,43.7741,-79.5005
Osmow's Shawarma,"95 the Pond Rd, North York ON M3J 0L1",VeryLikelyOpen,429,43.7741,-79.5005
The Underground,"4700 Keele St (York University Student Centre), Toronto ON M3J 1P3",Unsure,201,43.7741,-79.5005
Gong Cha,"95 the Pond Rd, Toronto ON M3J 0L1",LikelyOpen,437,43.7741,-79.5005
M2Go,"Sentinel Rd, Toronto ON M3J 1V6",LikelyOpen,458,43.7741,-79.5005
Fat Bastard Burrito Co,"95 the Pond Rd, Toronto ON M3J 0L1",VeryLikelyOpen,460,43.7741,-79.5005
Amaya Express York,"95 the Pond Rd, North York ON M3J 0L1",Unsure,474,43.7741,-79.5005
Basil Box,"105 the Pond Rd, Toronto ON M3J 0K9",LikelyOpen,494,43.7741,-79.5005
Pizza Studio,"105 the Pond Rd, Toronto ON M3J 0K9",LikelyOpen,511,43.7741,-79.5005
Moda Nightlife & Bar Inc,"4749 Keele St (Keele & Steeles), Toronto ON M3J 2N9",LikelyOpen,587,43.7741,-79.5005
Sushi Shop,"York Lane Mall, Toronto ON M3J 2S5",LikelyOpen,592,43.7741,-79.5005
Lena’s Roti and Doubles,"4207 Keele St, North York ON M3J 3T8",LikelyOpen,601,43.7741,-79.5005
Red Soul Japanese Restaurant,"4207 Keele St, Toronto ON M3J 3T8",LikelyOpen,604,43.7741,-79.5005
Desi Village,"4207 Keele St, North York ON M3J 3T8",LikelyOpen,606,43.7741,-79.5005
Pho VT,"2100 Steeles Ave W, Toronto ON",LikelyOpen,608,43.7741,-79.5005
Bosphorus Turkish Cuisine,"4205 Keele St (#17), North York ON M3J 3T8",VeryLikelyOpen,669,43.7741,-79.5005
Island Cuisine Restaurant,"4205 Keele St, Toronto ON M3J 3T8",LikelyOpen,670,43.7741,-79.5005
Tin Tin Congee Chinese Restaurant,"4205 Keele St (York Blvd), North York ON M3J 3T8",LikelyOpen,672,43.7741,-79.5005
Osmow's Shawarma,"4205 Keele St, North York ON M3J 3T8",LikelyOpen,672,43.7741,-79.5005
Osmows Grill York University,"4205 Keele St, Toronto ON M3J 3T8",LikelyOpen,679,43.7741,-79.5005
Hoops Sports Bar & Grill,"4207 Keele St (at The Pond Rd.), Toronto ON M3J 3T8",LikelyOpen,604,43.7741,-79.5005
Upper Crust,"55 Canarctic Dr, North York ON M3J 2N7",Unsure,734,43.7741,-79.5005
Harvey's,"2030 Hwy 7, Concord ON L4K 1W6",VeryLikelyOpen,775,43.7741,-79.5005
Mangia,"900 Grignon Blvd, Saint-Jerome QC J7Y 3S7",Unsure,115,43.7741,-79.5005
Subway,"4700 Keele St Central Sq, Toronto ON M3J 1P3",VeryLikelyOpen,115,43.7741,-79.5005
Orange Snail,"4700 Keele St, Toronto ON M3J 1P3",Unsure,172,43.7741,-79.5005
The Queen and Beaver Public House,"35 Elm St (at Bay St.), Toronto ON M5G 1H1",VeryLikelyOpen,224,43.656094,-79.381484
Salad King,"340 Yonge St (at Gould St), Toronto ON M5B 1R8",VeryLikelyOpen,167,43.656094,-79.381484
Five Guys Burgers & Fries,"329 Yonge St, Toronto ON M5B 1R7",VeryLikelyOpen,124,43.656094,-79.381484
Burrito Boyz,"74 Dundas St E, Toronto ON M5B 1C7",VeryLikelyOpen,238,43.656094,-79.381484
JOEY Eaton Centre,"1 Dundas St W, Toronto ON M5G 1Z3",VeryLikelyOpen,31,43.656094,-79.381484
Chipotle Mexican Grill,"323 Yonge St (Yonge & Dundas), Toronto ON M5B 1R7",VeryLikelyOpen,96,43.656094,-79.381484
Jimmy's Coffee,"84 Gerrard St W (Gerrard & LaPlante), Toronto ON M5G 1J5",LikelyOpen,420,43.656094,-79.381484
Dineen Coffee Co,"140 Yonge St (at Temperance St), Toronto ON M5C 1X6",VeryLikelyOpen,659,43.656094,-79.381484
Paramount Fine Foods,"253 Yonge St (btwn Dundas St E & Shuter St), Toronto ON M5B 1N8",VeryLikelyOpen,154,43.656094,-79.381484
Gyu-Kaku BBQ,"81 Church St (at Adelaide St E), Toronto ON M5C 2G2",VeryLikelyOpen,727,43.656094,-79.381484
Balzacs Coffee,"122 Bond St (at Gould St.), Toronto ON M5B 1X8",VeryLikelyOpen,268,43.656094,-79.381484
Gyubee Japanese Grill,"157 Dundas St W, Toronto ON M5E 1B4",VeryLikelyOpen,360,43.656094,-79.381484
The Keg Steakhouse + Bar,"165 York St (btwn Richmond St. & Adelaide St.), Toronto ON M5H 3R8",VeryLikelyOpen,710,43.656094,-79.381484
Bangkok Garden Restaurant,"18 Elm St, Toronto ON M5G 1G7",VeryLikelyOpen,225,43.656094,-79.381484
Fahrenheit Coffee,"120 Lombard St (at Jarvis St), Toronto ON M5C 3H5",LikelyOpen,816,43.656094,-79.381484
Cactus Club Cafe,"77 Adelaide St W (btwn Bay & York St), Toronto ON M5H 1P9",VeryLikelyOpen,751,43.656094,-79.381484
Beer Bistro,"18 King St E (at Yonge St.), Toronto ON M5C 1C4",VeryLikelyOpen,816,43.656094,-79.381484
HotBlack Coffee,"245 Queen St W (at St Patrick St), Toronto ON M5V 1Z4",LikelyOpen,859,43.656094,-79.381484
The Library Specialty Coffee,"281 Dundas St W (St Patrick And Dundas St W), Toronto ON M5T 1G1",LikelyOpen,778,43.656094,-79.381484
The 3 Brewers,"275 Yonge St (btwn Dundas St. E & Shuter St.), Toronto ON M5B 1N8",VeryLikelyOpen,110,43.656094,-79.381484
The George Street Diner,"129 George St (at Richmond St E), Toronto ON M5A 2M6",VeryLikelyOpen,877,43.656094,-79.381484
Terroni,"57A Adelaide St E (at Church St.), Toronto ON M5C 1K6",VeryLikelyOpen,743,43.656094,-79.381484
Cafe Landwer,"165 University Ave (Adelaide St W), Toronto ON M5H 3B8",LikelyOpen,873,43.656094,-79.381484
JaBistro,"222 Richmond St W, Toronto ON M5V 1V6",VeryLikelyOpen,888,43.656094,-79.381484
Estiatorio Volos,"133 Richmond St W (at York St.), Toronto ON M5H 2L3",LikelyOpen,685,43.656094,-79.381484
CRAFT Beer Market Toronto,"1 Adelaide St E, Toronto ON M5C 2V9",LikelyOpen,717,43.656094,-79.381484
Hair of the Dog,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",VeryLikelyOpen,762,43.656094,-79.381484
Ikkousha Ramen Toronto,"249 Queen St W (Queen/University), Toronto ON M5V 1Z4",VeryLikelyOpen,869,43.656094,-79.381484
Churchmouse & Firkin,"475 Church St (at Maitland St.), Toronto ON M4Y 2C5",VeryLikelyOpen,952,43.656094,-79.381484
Walrus Pub & Beer Hall,"187 Bay St (Wellington St W), Toronto ON M5L 1G5",LikelyOpen,981,43.656094,-79.381484
Sin and Redemption,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",LikelyOpen,839,43.656094,-79.381484
Bymark,"66 Wellington St W (btwn York & Bay St.), Toronto ON M5K 1J3",LikelyOpen,986,43.656094,-79.381484
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,532,43.656094,-79.381484
Victoria's Restaurant,"37 King St E (at Le Meridien King Edward Hotel), Toronto ON M5C 1E9",Unsure,857,43.656094,-79.381484
Black Bear Espresso,"25C Carlton St, Toronto ON M5B 1L4",LikelyOpen,557,43.656094,-79.381484
The Burger's Priest,"212 Adelaide St W, Toronto ON M5H 1W7",VeryLikelyOpen,960,43.656094,-79.381484
Earl's Kitchen & Bar,"150 King St W (at York St.), Toronto ON M5H 1J9",LikelyOpen,922,43.656094,-79.381484
McVeigh's Irish Pub,"124 Church St, Toronto ON M5C 2G8",VeryLikelyOpen,617,43.656094,-79.381484
Fran's Restaurant,"20 College St (at Yonge St), Toronto ON M5G 1K2",VeryLikelyOpen,605,43.656094,-79.381484
W Burger Bar,"10 College St (at Yonge St.), Toronto ON M5G 1K2",VeryLikelyOpen,605,43.656094,-79.381484
The Rabbit Hole,"21 Adelaide St W, Toronto ON M5H 1L6",VeryLikelyOpen,694,43.656094,-79.381484
Loaded Pierogi,"524 Church St (Maitland), Toronto ON M4Y 2E1",VeryLikelyOpen,971,43.656094,-79.381484
P.J. O'Brien Irish Pub and Restuarant,"39 Colborne St (at Leader Ln.), Toronto ON M5E 1E3",LikelyOpen,939,43.656094,-79.381484
St. Louis Bar and Grill,"595 Bay St (Atrium on Bay), Toronto ON M5G 2C2",LikelyOpen,113,43.656094,-79.381484
Eggsmart,"645 Bay St (at Elm St.), Toronto ON M5G 1M7",LikelyOpen,248,43.656094,-79.381484
Mast Coffee,"68 Shuter St (at Dalhousie St), Toronto ON M5B 0B4",LikelyOpen,472,43.656094,-79.381484
Firkin on Yonge,"207 Yonge St (at Shuter St.), Toronto ON M5B 1M4",VeryLikelyOpen,320,43.656094,-79.381484
Tim Hortons,"5765 Yonge St (at Bay St.), Toronto ON M2M 4H9",VeryLikelyOpen,506,43.656094,-79.381484
The Village Idiot Pub,"126 Mc Caul St (at Dundas St. W), Toronto ON M5T 1W2",VeryLikelyOpen,836,43.656094,-79.381484
Tim Hortons,"333 Bay St (btwn Temperance St & Adelaide St W), Toronto ON M5H 2R2",VeryLikelyOpen,605,43.656094,-79.381484
Insomnia Restaurant and Lounge,"563 Bloor St W (Bathurst St), Toronto ON M5S 1Y6",VeryLikelyOpen,464,43.661559,-79.413845
Buk Chang Dong Soon Tofu,"691 Bloor St W (at Clinton St.), Toronto ON M6G 1L3",VeryLikelyOpen,364,43.661559,-79.413845
Korean Village Restaurant,"628 Bloor St W, Toronto ON M6G 1K7",LikelyOpen,329,43.661559,-79.413845
Bar Raval,"505 College St (Palmerston Blvd), Toronto ON M6G 1A5",VeryLikelyOpen,695,43.661559,-79.413845
Rasa,"196 Robert St, Toronto ON M5S 2K7",LikelyOpen,803,43.661559,-79.413845
Snakes & Lattes College,"489 College St (at Markham St), Toronto ON M6G 1A5",LikelyOpen,715,43.661559,-79.413845
Manic Coffee,"426 College St (at Bathurst), Toronto ON M5T 1T3",VeryLikelyOpen,770,43.661559,-79.413845
Birreria Volo,"612 College St (btwn Grace & Clinton St), Toronto ON M6G 1B4",LikelyOpen,708,43.661559,-79.413845
Crafty Coyote,"511 Bloor St W (Borden St.), Toronto ON M5S 1Y4",LikelyOpen,593,43.661559,-79.413845
Ramen Isshin,"421 College St (at Bathurst St), Toronto ON M5T 1T1",LikelyOpen,788,43.661559,-79.413845
Bakery on the Go,"819 Bathurst St, Toronto ON M5R 3G2",LikelyOpen,542,43.661559,-79.413845
Bar Isabel,"797 College St, Toronto ON M6G 1C7",LikelyOpen,934,43.661559,-79.413845
Sneaky Dee's,"431 College St (at Bathurst St), Toronto ON M5T 1T1",VeryLikelyOpen,774,43.661559,-79.413845
Tallboys Craft Beer House,"838 Bloor St W (at Shaw St.), Toronto ON M6G 1M2",VeryLikelyOpen,799,43.661559,-79.413845
Voodoo Child,"388 College St, Toronto ON M5T 1S7",LikelyOpen,846,43.661559,-79.413845
Cobs Bread,"370 Bloor St W (btwn Walmer & Dalton Rd), Toronto ON M5S 1X2",LikelyOpen,812,43.661559,-79.413845
The Alley,"621 Bloor St W, Toronto ON M6G 1K8",VeryLikelyOpen,305,43.661559,-79.413845
Cloak & Dagger Irish Pub,"394 College St (btw Borden & Croft), Toronto ON M5T 1S7",LikelyOpen,834,43.661559,-79.413845
Vit Beo,"858 Bloor St W, Toronto ON M6G 1M2",VeryLikelyOpen,861,43.661559,-79.413845
El Pocho Antojitos Bar,"2 Follis Ave, Toronto ON M6G 1S3",VeryLikelyOpen,897,43.661559,-79.413845
Rakia Bar,"690 Euclid Ave (Bloor), Toronto ON M6G 2T9",LikelyOpen,354,43.661559,-79.413845
Pomegranate Restaurant,"420 College St (at Spadina), Toronto ON M5T 1T3",LikelyOpen,778,43.661559,-79.413845
Quetzal,"419 College St, Toronto ON M5T 1T1",VeryLikelyOpen,795,43.661559,-79.413845
Victory Cafe,"440 Bloor St W, Toronto ON M5S 1X5",VeryLikelyOpen,641,43.661559,-79.413845
Saving Gigi,"859 Bloor St W (at Carling Ave), Toronto ON M6G 1M4",LikelyOpen,855,43.661559,-79.413845
El Furniture Warehouse,"410 Bloor St W (Brunswick Ave), Toronto ON M5S 1X5",LikelyOpen,673,43.661559,-79.413845
Lee's Palace & the Dance Cave,"529 Bloor St W (at Bathurst St.), Toronto ON M5S 1Y5",LikelyOpen,553,43.661559,-79.413845
Mrs Robinson,"574 College St, Toronto ON M6G 1B3",LikelyOpen,662,43.661559,-79.413845
Arisu,"584 Bloor St W (at Markham St.), Toronto ON M6G 1K4",LikelyOpen,395,43.661559,-79.413845
Cafe Diplomatico,"594 College St (Clinton St), Toronto ON M6G 1B3",LikelyOpen,694,43.661559,-79.413845
St. Louis Bar & Grill,"376 Bloor St W (at Major St.), Toronto ON M5S 1X2",LikelyOpen,806,43.661559,-79.413845
Krispy Kreme,"215 Harbord St (at Bathurst St.), Toronto ON M5S 1H6",LikelyOpen,449,43.661559,-79.413845
Grapefruit Moon,"968 Bathurst St (Follis Ave), Toronto ON M5R 3G6",VeryLikelyOpen,902,43.661559,-79.413845
Pour Boy Pub,"666 Manning Ave (North of Bloor St. W), Toronto ON M6G 2W4",VeryLikelyOpen,354,43.661559,-79.413845
Nest,"423 College St (East Of Bathurst), Toronto ON M5T 1T1",LikelyOpen,791,43.661559,-79.413845
Paupers Pub,"539 Bloor St W (at Lippincott St), Toronto ON M5S 1Y6",VeryLikelyOpen,524,43.661559,-79.413845
Sushi Cafe,"620 Bloor St W (btwn Euclid & Palmerston), Toronto ON M6G 1K7",LikelyOpen,348,43.661559,-79.413845
Hodori Korean Buffet Rest T,"691 Bloor St W, Toronto ON M6G 1L3",LikelyOpen,349,43.661559,-79.413845
Buk Chon Korean Restaurant,"686 Bloor St W, Toronto ON M6G 1L2",LikelyOpen,371,43.661559,-79.413845
Ding Ho Restaurant,"712 Bloor St W, Toronto ON M6G 1L4",Unsure,404,43.661559,-79.413845
Burning Fridays,"710 Bloor St W, Toronto ON M6G 1L4",LikelyOpen,420,43.661559,-79.413845
Szechuan Noodle Bowl,"526 Bloor St W, Toronto ON M5S 1Y3",LikelyOpen,493,43.661559,-79.413845
Tim Hortons,"334 Bloor St W (at Spadina Ave.), Toronto ON M5S 1W9",VeryLikelyOpen,960,43.661559,-79.413845
Fit For Life,"565 Bloor St W (Bathurst St.), Toronto ON M5S 1Y6",LikelyOpen,566,43.661559,-79.413845
Tim Hortons,"726 Bloor St W (at Christie St.), Toronto ON M6G 4A1",VeryLikelyOpen,447,43.661559,-79.413845
Japas,"692 Bloor St W (at Clinton St.), Toronto ON M6G 1L4",VeryLikelyOpen,385,43.661559,-79.413845
Mum's the Word,"567 College St, Toronto ON M6G 3W9",LikelyOpen,708,43.661559,-79.413845
Tav's Gnocchi Pizza Bar,"589 College St, Toronto ON M6G 1B2",LikelyOpen,714,43.661559,-79.413845
Harmony Lounge,"589 College St, Toronto ON M6G 1B2",LikelyOpen,714,43.661559,-79.413845
